TheTime	B_DO	B_K	B_LevelControl_in	B_LevelControl_out	B_MFC	B_NH4	B_pH	B_Pump_acid	B_Pump_base	B_Pump_effluent	B_Pump_effluent_speed	B_Pump_influent	B_Pump_influent_speed	B_Stirrer	B_T_DO	B_T_ISE	B_Valve_air	B_Valve_N2	B_slopeNH4
42424.72466	0	0.274	-0.41		0	12.9	7.19	0	0	0	2.67	1.0	1.12	1.0	22.3	20.2	0	1.0	1.242283e-05
42424.72472	0	0.280	-0.41		0	13.2	7.19	0	0	0	2.67	1.0	1.12	1.0	22.3	20.2	0	1.0	-3.748228e-05
42424.72478	0	0.285	-0.41		0	13.4	7.19	0	0	0	2.67	1.0	1.12	1.0	22.3	20.2	0	1.0	-0.0001167477
42424.72484	0	0.291	-0.41		0	13.7	7.19	0	0	0	2.67	1.0	1.12	1.0	22.3	20.2	0	1.0	-0.0002191251
42424.72489	0	0.296	-0.41		0	14.0	7.19	0	0	0	2.67	1.0	1.12	1.0	22.3	20.2	0	1.0	-0.0003323168
42424.72495	0	0.301	-0.41		0	14.3	7.19	0	0	0	2.67	1.0	1.12	1.0	22.3	20.2	0	1.0	-0.0004697938
42424.72501	0	0.308	-0.41		0	14.5	7.19	0	0	0	2.67	1.0	1.12	1.0	22.3	20.2	0	1.0	-0.0006273494
42424.72507	0	0.313	-0.41		0	14.8	7.19	0	0	0	2.67	1.0	1.12	1.0	22.3	20.2	0	1.0	-0.0008051589
42424.72513	0	0.319	-0.40		0	15.2	7.19	0	0	0	2.67	1.0	1.12	1.0	22.3	20.2	0	1.0	-0.001006371
42424.72518	0	0.326	-0.40		0	15.5	7.19	0	0	0	2.67	1.0	1.12	1.0	22.3	20.2	0	1.0	-0.001230637
42424.72524	0	0.333	-0.41		0	15.7	7.19	0	0	0	2.67	1.0	1.12	1.0	22.3	20.2	0	1.0	-0.001475176
42424.72530	0	0.339	-0.41		0	16.1	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	20.2	0	1.0	-0.001739396
42424.72536	0	0.346	-0.41		0	16.4	7.20	0	0	0	2.67	1.0	1.12	1.0	22.2	20.2	0	1.0	-0.002026444
42424.72542	0	0.351	-0.40		0	16.7	7.20	0	0	0	2.67	1.0	1.12	1.0	22.2	20.2	0	1.0	-0.002330101
42424.72547	0	0.357	-0.41		0	17.0	7.20	0	0	0	2.67	1.0	1.12	1.0	22.2	20.2	0	1.0	-0.002651205
42424.72553	0	0.364	-0.41		0	17.3	7.20	0	0	0	2.67	1.0	1.12	1.0	22.2	20.2	0	1.0	-0.002992658
42424.72559	0	0.370	-0.41		0	17.6	7.20	0	0	0	2.67	1.0	1.12	1.0	22.2	20.2	0	1.0	-0.003352133
42424.72565	0	0.375	-0.41		0	17.9	7.20	0	0	0	2.67	1.0	1.12	1.0	22.2	20.2	0	1.0	-0.003729185
42424.72571	0	0.382	-0.41		0	18.1	7.20	0	0	0	2.67	1.0	1.12	1.0	22.2	20.2	0	1.0	-0.004123003
42424.72576	0	0.389	-0.41		0	18.4	7.20	1.0	0	0	2.67	1.0	1.12	1.0	22.2	20.2	0	1.0	-0.004529876
42424.72582	0	0.395	-0.41		0	18.7	7.20	0	0	0	2.67	1.0	1.12	1.0	22.2	20.2	0	1.0	-0.004949142
42424.72588	0	0.401	-0.41		0	19.0	7.20		0	0	2.67	1.0	1.12	1.0	22.2	20.2	0	1.0	-0.005384164
42424.72594	0	0.408	-0.40		0	19.2	7.20	0.50	0	0	2.67	1.0	1.12	1.0	22.2	20.3	0	1.0	-0.005830025
42424.72600	0	0.414	-0.41		0	19.5	7.20	0.50	0	0	2.67	1.0	1.12	1.0	22.2	20.3	0	1.0	-0.006287781
42424.72605	0	0.421	-0.41		0	19.8	7.20	0.50	0	0	2.67	1.0	1.12	1.0	22.2	20.3	0	1.0	-0.006759713
42424.72611	0	0.428	-0.41		0	20.1	7.20	0.50	0	0	2.67	1.0	1.12	1.0	22.2	20.3	0	1.0	-0.007245983
42424.72617	0	0.435	-0.40		0	20.3	7.20	1.0	0	0	2.67	1.0	1.12	1.0	22.2	20.3	0	1.0	-0.007742873
42424.72623	0	0.441	-0.41		0	20.6	7.20	0	0	0	2.67	1.0	1.12	1.0	22.2	20.3	0	1.0	-0.008249278
42424.72629	0	0.447	-0.41		0	20.9	7.20	0	0	0	2.67	1.0	1.12	1.0	22.2	20.3	0	1.0	-0.008765643
42424.72634	0	0.454	-0.40		0	21.1	7.20	0.50	0	0	2.67	1.0	1.12	1.0	22.2	20.3	0	1.0	-0.009293390
42424.72640	0	0.461	-0.41		0	21.3	7.20	0.50	0	0	2.67	1.0	1.12	1.0	22.2	20.3	0	1.0	-0.009829333
42424.72646	0	0.467	-0.41		0	21.6	7.20	0.50	0	0	2.67	1.0	1.12	1.0	22.1	20.3	0	1.0	-0.01037195
42424.72652	0	0.473	-0.41		0	21.9	7.20	0.50	0	0	2.67	1.0	1.12	1.0	22.2	20.3	0	1.0	-0.01092545
42424.72658	0	0.480	-0.40		0	22.1	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.1	20.3	0	1.0	-0.01148568
42424.72664	0	0.486	-0.40		0	22.3	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.1	20.3	0	1.0	-0.01205235
42424.72669	0	0.492	-0.40		0	22.6	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.1	20.3	0	1.0	-0.01262721
42424.72675	0	0.499	-0.40		0	22.8	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.1	20.3	0	1.0	-0.01320921
42424.72681	0	0.504	-0.40		0	23.0	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.1	20.3	0	1.0	-0.01379594
42424.72687	8.22e-05	0.511	-0.41		0	23.3	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.1	20.3	0	1.0	-0.01438695
42424.72693	5.99e-05	0.518	-0.41		0	23.5	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.1	20.3	0	1.0	-0.01498591
42424.72698	2.71e-05	0.524	-0.41		0	23.8	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.1	20.3	0	1.0	-0.01558804
42424.72704	5.09e-05	0.529	-0.41		0	24.0	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.1	20.3	0	1.0	-0.01619412
42424.72710	0	0.536	-0.41		0	24.3	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.1	20.3	0	1.0	-0.01680711
42424.72716	0	0.542	-0.41		0	24.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	1.0	-0.01742408
42424.72722	0	0.547	-0.41		0	24.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.01804479
42424.72727	0	0.553	-0.41		0	24.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.01866776
42424.72733	0	0.556	-0.41		0	25.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.01928889
42424.72739	0	0.559	-0.41		0	25.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.01990568
42424.72745	0	0.561	-0.41		0	25.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.02051796
42424.72750	0	0.562	-0.40		0	25.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.4	0	0	-0.02112118
42424.72756	0	0.563	-0.40		0	25.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.4	0	0	-0.02171447
42424.72762	0	0.564	-0.41		0	25.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.4	0	0	-0.02229746
42424.72768	0	0.565	-0.41		0	25.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.4	0	0	-0.02286876
42424.72774	0	0.565	-0.41		0	25.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.4	0	0	-0.02342784
42424.72779	0	0.565	-0.41		0	25.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.4	0	0	-0.02397441
42424.72785	0	0.566	-0.41		0	26.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.02450804
42424.72791	0	0.566	-0.41		0	26.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.02502889
42424.72797	0	0.565	-0.41		0	26.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.02553587
42424.72803	0	0.565	-0.41		0	26.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.02602845
42424.72808	0	0.565	-0.41		0	26.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.02650742
42424.72814	0	0.565	-0.41		0	26.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.02697159
42424.72820	0	0.565	-0.41		0	26.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.02742071
42424.72826	0	0.564	-0.41		0	26.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.02785514
42424.72832	0	0.564	-0.41		0	26.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.02827469
42424.72837	0	0.564	-0.40		0	26.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.02867871
42424.72843	0	0.563	-0.41		0	26.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.02906703
42424.72849	0	0.563	-0.41		0	26.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.02944012
42424.72855	0	0.562	-0.41		0	26.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.02979688
42424.72861	0	0.562	-0.41		0	26.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.03013735
42424.72866	0	0.561	-0.41		0	26.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.03046177
42424.72872	0	0.560	-0.41		0	26.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.3	0	0	-0.03076968
42424.72878	5.92e-05	0.560	-0.41		0	26.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.2	0	0	-0.03106106
42424.72884	2.51e-05	0.559	-0.41		0	26.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.2	0	0	-0.03133587
42424.72890	2.63e-05	0.559	-0.41		0	26.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.2	0	0	-0.03159360
42424.72895	0.000165	0.558	-0.40		0	26.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.2	0	0	-0.03183390
42424.72901	6.36e-05	0.557	-0.41		50.0	26.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.2	0	1.0	-0.03205728
42424.72907	0	0.557	-0.41		0	26.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.2	0	0	-0.03226305
42424.72913	0	0.556	-0.41		0	27.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.2	0	0	-0.03245127
42424.72919	0	0.555	-0.40		0	27.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.2	0	0	-0.03262195
42424.72924	0	0.555	-0.41		0	27.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.2	0	0	-0.03277464
42424.72930	0	0.554	-0.41		0	27.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.2	0	0	-0.03290923
42424.72936	0	0.553	-0.41		0	27.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.1	0	0	-0.03302579
42424.72942	0	0.553	-0.41		0	27.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.1	0	0	-0.03312418
42424.72948	0	0.552	-0.41		0	27.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.1	0	0	-0.03320467
42424.72953	0	0.551	-0.41		0	27.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.1	0	0	-0.03326676
42424.72959	0	0.550	-0.40		0	27.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.1	0	0	-0.03331019
42424.72965	0.000270	0.550	-0.41		0	27.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.1	0	0	-0.03333652
42424.72971	0.000218	0.549	-0.41		50.0	27.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.1	0	1.0	-0.03334092
42424.72977	0.000275	0.548	-0.41		50.0	27.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.1	0	1.0	-0.03332477
42424.72982	0.000228	0.548	-0.40		50.0	27.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.1	0	1.0	-0.03328978
42424.72988	0	0.547	-0.40		50.0	27.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.1	0	1.0	-0.03323564
42424.72994	0	0.546	-0.41		0	27.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.0	0	0	-0.03316235
42424.73000	0	0.546	-0.41		0	27.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.0	0	0	-0.03306987
42424.73006	0	0.545	-0.41		0	27.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.0	0	0	-0.03295830
42424.73012	0	0.544	-0.41		0	27.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.0	0	0	-0.03282732
42424.73017	0	0.544	-0.40		0	27.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.0	0	0	-0.03267681
42424.73023	0	0.543	-0.41		0	27.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.0	0	0	-0.03250705
42424.73029	0	0.542	-0.41		0	27.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.0	0	0	-0.03231765
42424.73035	0	0.542	-0.41		0	27.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.0	0	0	-0.03210856
42424.73041	0	0.541	-0.41		0	27.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.0	0	0	-0.03187969
42424.73046	0	0.540	-0.41		0	27.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.0	0	0	-0.03163092
42424.73052	0	0.540	-0.41		0	27.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.0	0	0	-0.03136230
42424.73058	0	0.539	-0.41		0	27.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	20.0	0	0	-0.03107370
42424.73064	0	0.538	-0.41		0	27.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.03076483
42424.73070	0	0.538	-0.41		0	27.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.03043560
42424.73075	0	0.537	-0.41		0	27.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.03008620
42424.73081	0	0.536	-0.41		0	27.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.02971659
42424.73087	0	0.536	-0.41		0	27.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.02932653
42424.73093	0	0.535	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.02891605
42424.73099	0	0.534	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.02848513
42424.73104	0	0.534	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.02803376
42424.73110	0	0.533	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.02756184
42424.73116	0	0.532	-0.40		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.02706931
42424.73122	0	0.532	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.02655606
42424.73128	0	0.531	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.02602201
42424.73133	0	0.530	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.02546719
42424.73139	0	0.530	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.02489176
42424.73145	0	0.529	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.02429928
42424.73151	0	0.529	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.9	0	0	-0.02369595
42424.73157	0	0.528	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.02308406
42424.73162	0	0.527	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.02246776
42424.73168	0	0.527	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.02185206
42424.73174	0	0.526	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.02123812
42424.73180	0	0.525	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.02062661
42424.73186	0	0.525	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.02001923
42424.73191	2.52e-05	0.524	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.01942031
42424.73197	7.27e-05	0.523	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.01882405
42424.73203	0	0.523	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.01823383
42424.73209	0	0.522	-0.41		0	27.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.01765572
42424.73215	0	0.522	-0.41		0	27.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.01708542
42424.73220	0	0.521	-0.41		0	27.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.01652334
42424.73226	0	0.520	-0.41		0	27.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.01597168
42424.73232	0	0.520	-0.40		0	27.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.01542977
42424.73238	0	0.519	-0.41		0	27.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.01489705
42424.73244	0	0.518	-0.41		0	27.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.01437023
42424.73249	0	0.518	-0.41		0	27.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.01385795
42424.73255	0	0.517	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.01335363
42424.73261	0	0.517	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.01286219
42424.73267	0	0.516	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.01237906
42424.73273	0	0.515	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.01190341
42424.73278	0	0.515	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.01143749
42424.73284	0	0.514	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.01098138
42424.73290	0	0.513	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.01053538
42424.73296	0	0.513	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.01009658
42424.73302	0	0.512	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.009672007
42424.73307	0	0.512	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.009260355
42424.73313	0	0.511	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.008856927
42424.73319	0	0.510	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.008463271
42424.73325	0	0.509	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.008082493
42424.73331	0	0.509	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.007712973
42424.73336	0	0.508	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.007353960
42424.73342	0	0.508	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.007006424
42424.73348	0	0.507	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.006673461
42424.73354	0	0.506	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.006349915
42424.73360	0	0.506	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.8	0	0	-0.006038137
42424.73365	0	0.505	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.005742061
42424.73371	0	0.504	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.005457585
42424.73377	0	0.504	-0.41		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.005184828
42424.73383	0	0.503	-0.40		0	27.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.004925962
42424.73389	0	0.502	-0.41		0	27.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.004658749
42424.73394	0	0.502	-0.40		0	27.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.004405763
42424.73400	0	0.501	-0.40		0	27.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.004192071
42424.73406	0	0.500	-0.39		0	27.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.003995962
42424.73412	0	0.500	-0.41		0	27.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.003811571
42424.73418	0	0.499	-0.41		0	27.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.9	0	0	-0.003644676
42424.73424	0	0.499	-0.41		0	27.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.9	0	0	-0.003488866
42424.73429	0	0.498	-0.41		0	27.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.003342991
42424.73435	0	0.497	-0.41		0	27.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.9	0	0	-0.003206471
42424.73441	0	0.496	-0.41		0	27.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.1	19.9	0	0	-0.003076663
