TheTime	B_DO	B_K	B_LevelControl_in	B_LevelControl_out	B_MFC	B_NH4	B_pH	B_Pump_acid	B_Pump_base	B_Pump_effluent	B_Pump_effluent_speed	B_Pump_influent	B_Pump_influent_speed	B_Stirrer	B_T_DO	B_T_ISE	B_Valve_air	B_Valve_N2	B_slopeNH4
42424.84517	0	0.394	-0.41		0	25.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.001310608
42424.84523	0	0.394	-0.41		0	25.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.001233984
42424.84529	0	0.393	-0.41		0	25.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.001159296
42424.84535	0	0.393	-0.41		0	25.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.001085589
42424.84541	0	0.392	-0.41		0	25.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.001013481
42424.84546	0	0.392	-0.41		0	25.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.0009422335
42424.84552	0	0.391	-0.41		0	25.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.0008715135
42424.84558	0	0.390	-0.41		0	25.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.0008019083
42424.84564	0	0.390	-0.41		0	25.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.0007333754
42424.84570	0	0.389	-0.41		0	25.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.0006657130
42424.84575	0	0.389	-0.41		0	25.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.0005987437
42424.84581	0	0.388	-0.41		0	25.4	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.0005329505
42424.84587	0	0.388	-0.41		0	25.4	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.0004675725
42424.84593	0	0.387	-0.41		0	25.4	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.0004029571
42424.84599	0	0.387	-0.41		0	25.4	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.0003394843
42424.84604	0	0.386	-0.41		0	25.4	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.0002767615
42424.84610	0	0.385	-0.41		0	25.4	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.0002148722
42424.84616	0	0.385	-0.41		0	25.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.0001538773
42424.84622	0	0.384	-0.41		0	25.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-9.389412e-05
42424.84628	0	0.384	-0.41		0	25.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-3.413383e-05
42424.84633	0	0.383	-0.41		0	25.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	2.495455e-05
42424.84639	0	0.383	-0.41		0	25.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	8.305675e-05
42424.84645	0	0.382	-0.40		0	25.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.0001406622
42424.84651	0	0.382	-0.41		0	25.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.0001977106
42424.84657	0	0.381	-0.41		0	25.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.0002541857
42424.84662	0	0.381	-0.41		0	25.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.0003098993
42424.84668	0	0.380	-0.41		0	25.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.0003650268
42424.84674	0	0.380	-0.41		0	25.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.0004192646
42424.84680	0	0.379	-0.41		0	25.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.0004730478
42424.84686	0	0.379	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.0005259800
42424.84692	0	0.378	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.0005784221
42424.84697	0	0.378	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.0006301797
42424.84703	0	0.377	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.0006814267
42424.84709	0	0.376	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.0007323943
42424.84715	0	0.376	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.0007828103
42424.84721	0	0.376	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.0008328400
42424.84726	0	0.375	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.0008827296
42424.84732	0	0.375	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.0009322201
42424.84738	0	0.374	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.0009810538
42424.84744	0	0.374	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001029521
42424.84750	0	0.373	-0.41		0	24.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001077381
42424.84755	0	0.373	-0.40		0	24.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001124594
42424.84761	0	0.372	-0.41		0	24.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001171391
42424.84767	0	0.372	-0.41		0	24.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001217607
42424.84773	0	0.371	-0.41		0	24.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001263330
42424.84779	0	0.371	-0.41		0	24.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001308541
42424.84784	0	0.370	-0.41		0	24.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001353491
42424.84790	0	0.370	-0.41		0	24.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001397853
42424.84796	0	0.369	-0.40		0	24.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001441318
42424.84802	0	0.369	-0.41		0	24.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001484211
42424.84808	0	0.368	-0.41		0	24.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001526556
42424.84813	0	0.368	-0.41		0	24.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001568276
42424.84819	0	0.367	-0.41		0	24.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001609315
42424.84825	0	0.367	-0.41		0	24.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001649949
42424.84831	0	0.366	-0.40		0	24.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001694060
42424.84837	0	0.366	-0.41		0	24.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001737580
42424.84842	0	0.365	-0.41		0	24.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001776801
42424.84848	0	0.365	-0.41		0	24.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001815360
42424.84854	0	0.364	-0.41		0	24.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001853067
42424.84860	0	0.364	-0.41		0	24.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.001890038
42424.84866	0	0.363	-0.41		0	24.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.001926504
42424.84871	0	0.363	-0.41		0	24.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.001962171
42424.84877	0	0.362	-0.41		0	24.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.001997151
42424.84883	0	0.362	-0.41		0	24.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002031529
42424.84889	0	0.361	-0.40		0	24.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002065010
42424.84895	0	0.361	-0.40		0	24.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002097978
42424.84901	0	0.360	-0.41		0	24.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002130276
42424.84906	0	0.360	-0.41		0	24.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002161829
42424.84912	0	0.359	-0.41		0	24.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	0.002192627
42424.84918	0	0.359	-0.41		0	24.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002222744
42424.84924	0	0.358	-0.41		0	24.4	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002252116
42424.84930	0	0.358	-0.40		0	24.4	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002281033
42424.84935	0	0.357	-0.40		0	24.4	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002309127
42424.84941	0	0.357	-0.41		0	24.4	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002336686
42424.84947	0	0.356	-0.41		0	24.4	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002363755
42424.84953	0	0.356	-0.41		0	24.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002390111
42424.84959	0	0.355	-0.41		0	24.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002415901
42424.84964	0	0.355	-0.40		0	24.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002441114
42424.84970	0	0.354	-0.41		0	24.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002465490
42424.84976	0	0.354	-0.41		0	24.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002489274
42424.84982	0	0.353	-0.41		0	24.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002512885
42424.84988	0	0.353	-0.41		0	24.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002535884
42424.84993	0	0.352	-0.40		0	24.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002558148
42424.84999	0	0.352	-0.41		0	24.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002579952
42424.85005	0	0.351	-0.41		0	24.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002601239
42424.85011	0	0.351	-0.41		0	24.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002622119
42424.85017	0	0.350	-0.40		0	24.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002642675
42424.85022	0	0.349	-0.41		0	24.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002662980
42424.85028	0	0.349	-0.40		0	24.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002682687
42424.85034	0	0.348	-0.40		0	24.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002701596
42424.85040	0	0.348	-0.41		0	24.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002720159
42424.85046	0	0.347	-0.41		0	24.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002738265
42424.85051	0	0.347	-0.41		0	24.0	7.20	1.0	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002756046
42424.85057	0	0.346	-0.41		0	24.0	7.20	0	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002773089
42424.85063	0	0.346	-0.41		0	24.0	7.20	0	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002789417
42424.85069	0	0.345	-0.41		0	24.0	7.20	0	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002805290
42424.85075	0	0.345	-0.41		0	24.0	7.20	0	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002820818
42424.85080	0	0.344	-0.41		0	23.9	7.20	0	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002835919
42424.85086	0	0.344	-0.41		0	23.9	7.20	0	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002850579
42424.85092	0	0.343	-0.41		0	23.9	7.20	0	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002865262
42424.85098	0	0.343	-0.41		0	23.9	7.20	0	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002879598
42424.85104	0	0.342	-0.41		0	23.8	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002893686
42424.85109	0	0.342	-0.41		0	23.8	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002907613
42424.85115	0	0.341	-0.41		0	23.8	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002921182
42424.85121	0	0.341	-0.39		0	23.8	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002934636
42424.85127	0	0.340	-0.41		0	23.8	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002947826
42424.85133	0	0.340	-0.41		0	23.7	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002960857
42424.85139	0	0.339	-0.41		0	23.7	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002973811
42424.85144	0	0.339	-0.41		0	23.7	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002986325
42424.85150	0	0.338	-0.41		0	23.7	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.002998459
42424.85156	0	0.338	-0.40		0	23.7	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003010594
42424.85162	0	0.337	-0.40		0	23.6	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003022951
42424.85168	0	0.337	-0.40		0	23.6	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003035235
42424.85173	0	0.336	-0.41		0	23.6	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003047218
42424.85179	0	0.336	-0.41		0	23.6	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003058983
42424.85185	0	0.335	-0.41		0	23.6	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003070510
42424.85191	0	0.335	-0.41		0	23.5	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003081601
42424.85197	0	0.334	-0.41		0	23.5	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003093763
42424.85202	0	0.334	-0.41		0	23.5	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003105619
42424.85208	0	0.333	-0.41		0	23.5	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003116507
42424.85214	0	0.333	-0.41		0	23.4	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003127366
42424.85220	0	0.332	-0.40		0	23.4	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003137984
42424.85226	0	0.332	-0.41		0	23.4	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003148750
42424.85231	0	0.331	-0.41		0	23.4	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003159345
42424.85237	0	0.331	-0.41		0	23.4	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003169990
42424.85243	0	0.330	-0.41		0	23.3	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003181070
42424.85249	0	0.330	-0.41		0	23.3	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003192314
42424.85255	0	0.329	-0.40		0	23.3	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003203411
42424.85260	0	0.329	-0.41		0	23.3	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003214732
42424.85266	0	0.328	-0.41		0	23.2	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003226057
42424.85272	0	0.328	-0.41		0	23.2	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003237418
42424.85278	0	0.327	-0.41		0	23.2	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003249044
42424.85284	0	0.327	-0.41		0	23.2	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003260520
42424.85289	0	0.326	-0.41		0	23.1	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003271924
42424.85295	0	0.326	-0.40		0	23.1	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003283599
42424.85301	0	0.325	-0.41		0	23.1	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003295158
42424.85307	0	0.325	-0.41		0	23.1	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003306525
42424.85313	0	0.324	-0.41		0	23.0	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003318254
42424.85318	0	0.324	-0.41		0	23.0	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003330291
42424.85324	0	0.323	-0.40		0	23.0	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003342454
42424.85330	0	0.323	-0.41		0	23.0	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003354463
42424.85336	0	0.322	-0.41		0	23.0	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003366516
42424.85342	0	0.322	-0.41		0	22.9	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003378741
42424.85348	0	0.321	-0.41		0	22.9	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003390865
42424.85353	0	0.321	-0.41		0	22.9	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003403232
42424.85359	0	0.320	-0.41		0	22.9	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003415479
42424.85365	0	0.320	-0.41		0	22.8	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003428090
42424.85371	0	0.319	-0.41		0	22.8	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003440775
42424.85377	0	0.319	-0.41		0	22.8	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003453318
42424.85382	0	0.319	-0.41		0	22.8	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003466308
42424.85388	0	0.318	-0.40		0	22.8	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003479408
42424.85394	0	0.318	-0.41		0	22.7	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003492471
42424.85400	0	0.317	-0.41		0	22.7	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003505391
42424.85406	0	0.317	-0.41		0	22.7	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003518329
42424.85411	0	0.316	-0.41		0	22.7	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003531184
42424.85417	0	0.316	-0.41		0	22.6	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003544522
42424.85423	0	0.315	-0.41		0	22.6	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003558140
42424.85429	0	0.315	-0.41		0	22.6	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003571780
42424.85435	0	0.314	-0.41		0	22.6	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003585642
42424.85440	0	0.314	-0.41		0	22.6	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003599115
42424.85446	0	0.314	-0.41		0	22.5	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003612187
42424.85452	0	0.313	-0.41		0	22.5	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003625135
42424.85458	0	0.313	-0.41		0	22.5	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003637813
42424.85464	0	0.312	-0.41		0	22.5	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003650334
42424.85469	0	0.312	-0.41		0	22.4	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003663087
42424.85475	0	0.311	-0.40		0	22.4	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003675914
42424.85481	0	0.311	-0.41		0	22.4	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003688873
42424.85487	0	0.311	-0.41		0	22.4	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003701747
42424.85493	0	0.310	-0.41		0	22.4	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003714574
42424.85498	0	0.310	-0.41		0	22.3	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003727308
42424.85504	0	0.309	-0.41		0	22.3	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003739581
42424.85510	0	0.309	-0.41		0	22.3	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003751811
42424.85516	0	0.308	-0.41		0	22.3	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003763729
42424.85522	0	0.308	-0.41		0	22.3	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003775316
42424.85527	0	0.308	-0.41		0	22.2	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003786648
42424.85533	0	0.307	-0.41		0	22.2	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003797407
42424.85539	0	0.307	-0.41		0	22.2	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003808165
42424.85545	0	0.306	-0.41		0	22.2	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003818628
42424.85551	0	0.306	-0.41		0	22.1	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003828745
42424.85556	0	0.305	-0.41		0	22.1	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003838899
42424.85562	0	0.305	-0.41		0	22.1	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003848843
42424.85568	0	0.305	-0.41		0	22.1	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003859196
42424.85574	0	0.304	-0.41		0	22.1	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003869292
42424.85580	0	0.304	-0.41		0	22.0	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003877818
42424.85586	0	0.303	-0.41		0	22.0	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003886288
42424.85591	0	0.303	-0.41		0	22.0	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003894441
42424.85597	0	0.302	-0.41		0	22.0	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003901778
42424.85603	0	0.302	-0.41		0	22.0	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003908696
42424.85609	0	0.302	-0.41		0	21.9	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003915530
42424.85615	0	0.301	-0.41		0	21.9	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003921837
42424.85620	0	0.301	-0.41		0	21.9	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003927768
42424.85626	0	0.300	-0.40		0	21.9	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003933575
42424.85632	0	0.300	-0.40		0	21.9	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003938842
42424.85638	0	0.299	-0.41		0	21.8	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003943722
42424.85644	0	0.299	-0.41		0	21.8	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003948610
42424.85649	0	0.298	-0.41		0	21.8	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003952974
42424.85655	0	0.298	-0.41		0	21.8	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003957359
42424.85661	0	0.297	-0.41		0	21.7	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003961342
42424.85667	0	0.297	-0.41		0	21.7	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003965125
42424.85673	0	0.296	-0.41		0	21.7	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003968816
42424.85678	0	0.296	-0.41		0	21.7	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003972072
42424.85684	0	0.295	-0.41		0	21.7	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003975138
42424.85690	0	0.295	-0.41		0	21.6	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003977853
42424.85696	0	0.295	-0.41		0	21.6	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003980804
42424.85702	0	0.294	-0.41		0	21.6	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003983335
42424.85707	0	0.294	-0.41		0	21.6	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003985626
42424.85713	0	0.293	-0.41		0	21.5	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003988098
42424.85719	0	0.293	-0.41		0	21.5	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003990198
42424.85725	0	0.292	-0.41		0	21.5	7.19	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003991741
