TheTime	B_DO	B_K	B_LevelControl_in	B_LevelControl_out	B_MFC	B_NH4	B_pH	B_Pump_acid	B_Pump_base	B_Pump_effluent	B_Pump_effluent_speed	B_Pump_influent	B_Pump_influent_speed	B_Stirrer	B_T_DO	B_T_ISE	B_Valve_air	B_Valve_N2	B_slopeNH4
42424.89138	0	0.169	-0.41		0	12.3	7.20	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.0003887015
42424.89144	0	0.169	-0.41		0	12.3	7.20	0	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.0003850139
42424.89150	0	0.169	-0.41		0	12.3	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	0.0003812486
42424.89156	0	0.169	-0.41		0	12.2	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	0.0003774755
42424.89162	0	0.170	-0.41		0	12.3	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	0.0003732069
42424.89167	0	0.172	-0.41		0	12.3	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	0.0003662597
42424.89173	0	0.174	-0.41		0	12.5	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	0.0003516870
42424.89179	0	0.178	-0.41		0	12.6	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	0.0003247123
42424.89185	0	0.181	-0.41		0	12.9	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	0.0002805192
42424.89191	0	0.186	-0.41		0	13.2	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	0.0002167057
42424.89196	0	0.191	-0.41		0	13.4	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	0.0001282693
42424.89202	0	0.195	-0.41		0	13.7	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	2.078447e-05
42424.89208	0	0.200	-0.41		0	14.0	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	-0.0001062376
42424.89214	0	0.205	-0.41		0	14.3	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	-0.0002562386
42424.89220	0	0.210	-0.41		0	14.5	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	-0.0004274004
42424.89225	0	0.214	-0.41		0	14.9	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	-0.0006206602
42424.89231	0	0.220	-0.41		0	15.1	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	-0.0008344479
42424.89237	0	0.225	-0.41		0	15.4	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	-0.001065689
42424.89243	0	0.231	-0.41		0	15.6	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	-0.001313469
42424.89249	0	0.235	-0.41		0	15.9	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	-0.001581614
42424.89254	0	0.241	-0.41		0	16.2	7.20	1.0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	-0.001864657
42424.89260	0	0.246	-0.41		0	16.4	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.8	0	1.0	-0.002162894
42424.89266	0	0.251	-0.41		0	16.7	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.002478332
42424.89272	0	0.257	-0.41		0	16.9	7.20	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.002842800
42424.89278	0	0.262	-0.40		0	17.2	7.20	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.003223223
42424.89283	0	0.266	-0.41		0	17.4	7.20	1.0	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.003584286
42424.89289	0	0.273	-0.41		0	17.7	7.20	0	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.003960271
42424.89295	0	0.279	-0.41		0	17.9	7.20		0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.004348328
42424.89301	0	0.285	-0.40		0	18.1	7.20	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.004746249
42424.89307	0	0.290	-0.41		0	18.3	7.20	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.005153585
42424.89312	0	0.295	-0.41		0	18.6	7.20	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.005573109
42424.89318	1.23e-05	0.301	-0.41		0	18.8	7.20	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.006000513
42424.89324	4.27e-05	0.306	-0.41		0	19.0	7.20	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.006436626
42424.89330	8.31e-05	0.311	-0.40		0	19.3	7.20	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.006883601
42424.89336	0.000328	0.318	-0.40		0	19.5	7.20	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.007339128
42424.89341	0.000388	0.323	-0.40		0	19.7	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.007801981
42424.89347	0.000654	0.329	-0.40		0	19.9	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.008272933
42424.89353	0.000281	0.336	-0.40		0	20.1	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.008753567
42424.89359	0	0.340	-0.40		0	20.4	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.009240903
42424.89365	0	0.345	-0.41		0	20.5	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.009733166
42424.89370	0	0.351	-0.41		0	20.8	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.01023346
42424.89376	0	0.357	-0.41		0	21.0	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.01073843
42424.89382	0	0.362	-0.41		0	21.3	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.01125043
42424.89388	0	0.368	-0.41		0	21.4	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.01176696
42424.89394	0	0.373	-0.41		0	21.6	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.01228677
42424.89400	0	0.378	-0.41		0	21.8	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.01281001
42424.89405	0	0.384	-0.41		0	22.0	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.01333757
42424.89411	0	0.390	-0.40		0	22.2	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.01386708
42424.89417	0	0.394	-0.40		0	22.4	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.01439761
42424.89423	0	0.399	-0.41		0	22.7	7.19	0.50	0	0	2.67	1.0	1.12	1.0	22.3	19.7	0	1.0	-0.01493262
42424.89429	0	0.405	-0.41		0	22.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	1.0	-0.01546899
42424.89434	0	0.410	-0.41		0	23.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01600673
42424.89440	0	0.414	-0.41		0	23.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01654683
42424.89446	0	0.418	-0.41		0	23.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01708737
42424.89452	0	0.421	-0.40		0	23.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01762465
42424.89458	0	0.423	-0.41		0	23.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.2	19.7	0	0	-0.01815714
42424.89463	0	0.425	-0.41		0	23.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01868146
42424.89469	0	0.426	-0.41		0	23.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01919737
42424.89475	0	0.427	-0.41		0	23.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01970234
42424.89481	0	0.428	-0.41		0	23.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.2	19.7	0	0	-0.02019589
42424.89487	0	0.429	-0.41		0	24.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02067797
42424.89492	0	0.429	-0.41		0	24.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02114769
42424.89498	0	0.429	-0.41		0	24.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02160460
42424.89504	0	0.430	-0.40		0	24.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02204853
42424.89510	0	0.430	-0.41		0	24.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02247945
42424.89516	0	0.430	-0.41		0	24.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02289687
42424.89521	0	0.430	-0.41		0	24.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02330054
42424.89527	0	0.430	-0.41		0	24.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02369087
42424.89533	0	0.430	-0.41		0	24.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02406723
42424.89539	0	0.430	-0.41		0	24.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02442994
42424.89545	0	0.430	-0.40		0	24.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02477871
42424.89550	0	0.429	-0.41		0	24.4	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02511315
42424.89556	0	0.429	-0.41		0	24.4	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02543338
42424.89562	0	0.429	-0.41		0	24.4	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02573960
42424.89568	0	0.429	-0.41		0	24.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02603126
42424.89574	0	0.428	-0.41		0	24.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02630807
42424.89579	0	0.428	-0.41		0	24.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02657042
42424.89585	0	0.428	-0.41		0	24.5	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02681778
42424.89591	0	0.427	-0.40		0	24.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02705029
42424.89597	0	0.427	-0.40		0	24.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02726789
42424.89603	0	0.427	-0.41		0	24.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02747069
42424.89609	0	0.426	-0.39		0	24.6	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02765832
42424.89614	0	0.426	-0.40		0	24.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02783055
42424.89620	0	0.425	-0.41		0	24.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02798740
42424.89626	0	0.425	-0.40		0	24.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02812911
42424.89632	0	0.424	-0.40		0	24.7	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.9	0	0	-0.02825514
42424.89638	0	0.424	-0.41		0	24.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.9	0	0	-0.02836540
42424.89643	0	0.424	-0.41		0	24.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.9	0	0	-0.02846833
42424.89649	0	0.423	-0.41		0	24.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	-0.02855255
42424.89655	0	0.423	-0.41		0	24.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	-0.02861206
42424.89661	0	0.422	-0.41		0	24.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.9	0	0	-0.02865554
42424.89667	0	0.422	-0.41		0	24.8	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.9	0	0	-0.02868286
42424.89672	0	0.421	-0.41		0	24.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	-0.02869380
42424.89678	0	0.420	-0.40		0	24.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	-0.02868840
42424.89684	0	0.420	-0.41		0	24.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	-0.02866698
42424.89690	0	0.419	-0.41		0	24.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	-0.02862915
42424.89696	0	0.419	-0.41		0	24.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	-0.02857518
42424.89701	0	0.418	-0.41		0	24.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.9	0	0	-0.02850455
42424.89707	0	0.418	-0.41		0	24.9	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.9	0	0	-0.02841712
42424.89713	0	0.417	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02831289
42424.89719	0	0.417	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02819204
42424.89725	0	0.416	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02805437
42424.89730	0	0.416	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02789971
42424.89736	0	0.415	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02772823
42424.89742	0	0.414	-0.40		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02753954
42424.89748	0	0.414	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02733364
42424.89754	0	0.413	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02711049
42424.89759	0	0.413	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02687028
42424.89765	0	0.412	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02661282
42424.89771	0	0.412	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02633791
42424.89777	0	0.411	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02604560
42424.89783	0	0.410	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02573594
42424.89788	0	0.410	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02540883
42424.89794	0	0.409	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02506410
42424.89800	0	0.409	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.8	0	0	-0.02470189
42424.89806	0	0.408	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02432211
42424.89812	0	0.408	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02392468
42424.89817	0	0.407	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02350958
42424.89823	0	0.407	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02307666
42424.89829	0	0.406	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02262590
42424.89835	0	0.405	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02215720
42424.89841	0	0.405	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02167059
42424.89847	0	0.404	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02116590
42424.89852	0	0.404	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02064303
42424.89858	0	0.403	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.02010395
42424.89864	0	0.403	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.01955155
42424.89870	0	0.402	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.01899280
42424.89876	0	0.402	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.01843084
42424.89881	0	0.401	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.01787097
42424.89887	0	0.401	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01731867
42424.89893	0	0.400	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01677293
42424.89899	0	0.399	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.7	0	0	-0.01623231
42424.89905	0	0.399	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.2	19.7	0	0	-0.01569858
42424.89910	0	0.398	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01517598
42424.89916	0	0.398	-0.40		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01465891
42424.89922	0	0.397	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01415462
42424.89928	0	0.397	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01365626
42424.89934	0	0.396	-0.40		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01316484
42424.89939	0	0.396	-0.41		0	25.0	7.20	1.0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01268347
42424.89945	0	0.395	-0.41		0	25.0	7.20	0	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01221086
42424.89951	0	0.394	-0.41		0	25.0	7.20		0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01174575
42424.89957	0	0.394	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01128901
42424.89963	0	0.393	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01084346
42424.89968	0	0.393	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.01040463
42424.89974	0	0.393	-0.40		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.009974338
42424.89980	0	0.392	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.009555296
42424.89986	0	0.392	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.009147270
42424.89992	0	0.391	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.008746556
42424.89997	0	0.391	-0.41		0	25.0	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.008353087
42424.90003	0	0.390	-0.41		0	25.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.007968594
42424.90009	0	0.390	-0.41		0	25.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.007556594
42424.90015	0	0.389	-0.41		0	25.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.007153647
42424.90021	0	0.389	-0.41		0	25.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.006797801
42424.90026	0	0.388	-0.41		0	25.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.006454062
42424.90032	0	0.388	-0.41		0	24.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.006117529
42424.90038	0	0.387	-0.41		0	24.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.005790277
42424.90044	0	0.387	-0.41		0	24.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.005476287
42424.90050	0	0.386	-0.41		0	24.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.005172595
42424.90056	0	0.386	-0.41		0	24.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.004879221
42424.90061	0	0.385	-0.41		0	24.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.004597239
42424.90067	0	0.385	-0.41		0	24.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.004326659
42424.90073	0	0.384	-0.41		0	24.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.004067695
42424.90079	0	0.384	-0.41		0	24.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.003822258
42424.90085	0	0.383	-0.41		0	24.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.003585797
42424.90090	0	0.383	-0.41		0	24.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.003359832
42424.90096	0	0.382	-0.41		0	24.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.003147205
42424.90102	0	0.382	-0.41		0	24.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.002945074
42424.90108	0	0.381	-0.41		0	24.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.002754112
42424.90114	0	0.381	-0.40		0	24.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.002575802
42424.90119	0	0.380	-0.41		0	24.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.002410629
42424.90125	0	0.380	-0.41		0	24.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.002258463
42424.90131	0	0.379	-0.41		0	24.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.002117123
42424.90137	0	0.379	-0.41		0	24.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.001991127
42424.90143	0	0.378	-0.41		0	24.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.001874575
42424.90148	0	0.378	-0.41		0	24.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.001767838
42424.90154	0	0.377	-0.41		0	24.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.001667048
42424.90160	0	0.377	-0.41		0	24.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	-0.001571857
42424.90166	0	0.376	-0.41		0	24.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	-0.001480513
