TheTime	B_DO	B_K	B_LevelControl_in	B_LevelControl_out	B_MFC	B_NH4	B_pH	B_Pump_acid	B_Pump_base	B_Pump_effluent	B_Pump_effluent_speed	B_Pump_influent	B_Pump_influent_speed	B_Stirrer	B_T_DO	B_T_ISE	B_Valve_air	B_Valve_N2	B_slopeNH4
42424.78921	0	0.426	-0.41		0	26.7	7.19	0	0	0	2.67	0	1.12	1.0	22.2	20.0	0	0	-0.002361271
42424.78927	0	0.425	-0.41		0	26.7	7.19	0	0	0	2.67	0	1.12	1.0	22.2	20.0	0	0	-0.002235643
42424.78933	0	0.425	-0.41		0	26.7	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.0	0	0	-0.002124407
42424.78939	0	0.424	-0.41		0	26.7	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.0	0	0	-0.002021960
42424.78944	0	0.424	-0.40		0	26.7	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	-0.001926602
42424.78950	0	0.423	-0.41		0	26.7	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	-0.001836877
42424.78956	0	0.422	-0.41		0	26.7	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	-0.001751016
42424.78962	0	0.422	-0.40		0	26.7	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	-0.001667780
42424.78968	0	0.421	-0.41		0	26.6	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	-0.001587077
42424.78973	0	0.420	-0.41		0	26.6	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	-0.001509118
42424.78979	0	0.420	-0.41		0	26.6	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	-0.001432317
42424.78985	0	0.419	-0.41		0	26.6	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	-0.001357716
42424.78991	0	0.418	-0.41		0	26.6	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	-0.001284478
42424.78997	0	0.418	-0.41		0	26.6	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	-0.001212746
42424.79002	0	0.417	-0.40		0	26.6	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	-0.001142447
42424.79008	0	0.417	-0.41		0	26.6	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	-0.001073176
42424.79014	0	0.416	-0.41		0	26.6	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	-0.001005093
42424.79020	0	0.415	-0.41		0	26.5	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	-0.0009383055
42424.79026	0	0.415	-0.41		0	26.5	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	-0.0008730704
42424.79031	0	0.414	-0.41		0	26.5	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	-0.0008086156
42424.79037	0	0.414	-0.41		0	26.5	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	-0.0007450770
42424.79043	0	0.413	-0.41		0	26.5	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	-0.0006827925
42424.79049	0	0.412	-0.41		0	26.5	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	-0.0006210811
42424.79055	0	0.412	-0.41		0	26.5	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	-0.0005603049
42424.79060	0	0.411	-0.41		0	26.4	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	-0.0005006518
42424.79066	0	0.411	-0.41		0	26.4	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	-0.0004419191
42424.79072	0	0.410	-0.41		0	26.4	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	-0.0003840188
42424.79078	0	0.409	-0.41		0	26.4	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	-0.0003271050
42424.79084	0	0.409	-0.40		0	26.4	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	-0.0002709510
42424.79090	0	0.408	-0.41		0	26.4	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	-0.0002159432
42424.79095	0	0.407	-0.41		0	26.4	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	-0.0001614235
42424.79101	0	0.407	-0.41		0	26.4	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	-0.0001074829
42424.79107	0	0.406	-0.41		0	26.3	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	-5.424703e-05
42424.79113	0	0.406	-0.41		0	26.3	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	-1.781717e-06
42424.79119	0	0.405	-0.41		0	26.3	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	5.000773e-05
42424.79124	0	0.404	-0.40		0	26.3	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.1	0	0	0.0001009927
42424.79130	0	0.404	-0.41		0	26.3	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	0.0001510142
42424.79136	0	0.403	-0.40		0	26.3	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	0.0002007695
42424.79142	0	0.403	-0.41		0	26.2	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	0.0002503401
42424.79148	0	0.402	-0.41		0	26.2	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	0.0002992112
42424.79153	0	0.402	-0.40		0	26.2	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	0.0003475335
42424.79159	0	0.401	-0.41		0	26.2	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	0.0003953723
42424.79165	0	0.400	-0.41		0	26.2	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	0.0004424688
42424.79171	0	0.400	-0.41		0	26.2	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	0.0004891215
42424.79177	0	0.399	-0.41		0	26.1	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	0.0005351469
42424.79182	0	0.399	-0.41		0	26.1	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	0.0005808040
42424.79188	0	0.398	-0.41		0	26.1	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	0.0006264813
42424.79194	0	0.398	-0.41		0	26.1	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	0.0006717694
42424.79200	0	0.397	-0.41		0	26.1	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	0.0007164259
42424.79206	0	0.396	-0.41		0	26.1	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.1	0	0	0.0007608733
42424.79211	0	0.396	-0.41		0	26.0	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.0008047821
42424.79217	0	0.395	-0.40		0	26.0	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.0008480608
42424.79223	0	0.395	-0.41		0	26.0	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.0008911006
42424.79229	0	0.394	-0.40		0	26.0	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.0009338849
42424.79235	0	0.394	-0.41		0	26.0	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.0009761032
42424.79240	0	0.393	-0.40		0	26.0	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001018105
42424.79246	0	0.393	-0.41		0	25.9	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001059880
42424.79252	0	0.392	-0.40		0	25.9	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001101212
42424.79258	0	0.392	-0.41		0	25.9	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001141876
42424.79264	0	0.391	-0.41		0	25.9	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001182220
42424.79269	0	0.390	-0.41		0	25.9	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.0	0	0	0.001222081
42424.79275	0	0.390	-0.41		0	25.8	7.20	0	0	0	2.67	0	1.12	1.0	22.2	20.0	0	0	0.001261843
42424.79281	0	0.389	-0.41		0	25.8	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001305509
42424.79287	0	0.389	-0.41		0	25.8	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001348931
42424.79293	0	0.388	-0.41		0	25.8	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001388189
42424.79298	0	0.388	-0.41		0	25.8	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001427293
42424.79304	0	0.387	-0.41		0	25.8	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001466098
42424.79310	0	0.387	-0.41		0	25.7	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001504611
42424.79316	0	0.386	-0.39		0	25.7	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001543121
42424.79322	0	0.386	-0.41		0	25.7	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001581634
42424.79328	0	0.385	-0.41		0	25.7	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001619726
42424.79333	0	0.385	-0.41		0	25.6	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001657522
42424.79339	0	0.384	-0.40		0	25.6	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001695190
42424.79345	0	0.384	-0.41		0	25.6	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001732593
42424.79351	0	0.383	-0.41		0	25.6	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001769780
42424.79357	0	0.383	-0.41		0	25.6	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001807075
42424.79362	0	0.382	-0.40		0	25.6	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001844418
42424.79368	0	0.382	-0.41		0	25.5	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001881372
42424.79374	0	0.381	-0.41		0	25.5	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001917675
42424.79380	0	0.381	-0.41		0	25.5	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001953822
42424.79386	0	0.380	-0.41		0	25.5	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.001989592
42424.79391	0	0.379	-0.41		0	25.4	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.002025073
42424.79397	0	0.379	-0.41		0	25.4	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.002060522
42424.79403	0	0.378	-0.41		0	25.4	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.002095905
42424.79409	0	0.378	-0.41		0	25.4	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.002131041
42424.79415	0	0.377	-0.41		0	25.4	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.002165892
42424.79420	0	0.377	-0.41		0	25.3	7.20	0	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.002200747
42424.79426	0	0.376	-0.41		0	25.3	7.20		0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.002235125
42424.79432	0	0.376	-0.41		0	25.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.002269374
42424.79438	0	0.375	-0.40		0	25.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.002303271
42424.79444	0	0.375	-0.41		0	25.3	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	20.0	0	0	0.002336623
42424.79449	0	0.374	-0.41		0	25.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002369660
42424.79455	0	0.374	-0.41		0	25.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002402314
42424.79461	0	0.374	-0.41		0	25.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002434636
42424.79467	0	0.373	-0.41		0	25.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002466473
42424.79473	0	0.373	-0.41		0	25.2	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002498054
42424.79478	0	0.372	-0.41		0	25.1	7.20	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002528967
42424.79484	0	0.372	-0.41		0	25.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002559694
42424.79490	0	0.371	-0.41		0	25.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002590201
42424.79496	0	0.371	-0.41		0	25.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002620726
42424.79502	0	0.370	-0.41		0	25.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002650827
42424.79507	0	0.370	-0.41		0	25.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002680423
42424.79513	0	0.369	-0.41		0	25.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002709784
42424.79519	0	0.369	-0.41		0	25.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.2	19.9	0	0	0.002738833
42424.79525	0	0.368	-0.40		0	25.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002767315
42424.79531	0	0.368	-0.41		0	24.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002795518
42424.79537	0	0.367	-0.41		0	24.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.2	19.9	0	0	0.002823808
42424.79542	0	0.367	-0.41		0	24.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002851579
42424.79548	0	0.366	-0.41		0	24.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002878984
42424.79554	0	0.366	-0.41		0	24.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002906344
42424.79560	0	0.365	-0.41		0	24.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002933448
42424.79566	0	0.365	-0.41		0	24.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002959980
42424.79571	0	0.364	-0.41		0	24.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.002985926
42424.79577	0	0.364	-0.41		0	24.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.003011650
42424.79583	0	0.363	-0.40		0	24.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.003036605
42424.79589	0	0.363	-0.41		0	24.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.003061316
42424.79595	0	0.362	-0.41		0	24.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.003085452
42424.79600	0	0.362	-0.41		0	24.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.003108970
42424.79606	0	0.361	-0.41		0	24.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.9	0	0	0.003132186
42424.79612	0	0.361	-0.40		0	24.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003154890
42424.79618	0	0.360	-0.41		0	24.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003177320
42424.79624	0	0.360	-0.40		0	24.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003199313
42424.79629	0	0.359	-0.41		0	24.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003221068
42424.79635	0	0.359	-0.41		0	24.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003241574
42424.79641	0	0.358	-0.41		0	24.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003262189
42424.79647	0	0.358	-0.41		0	24.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003284890
42424.79653	0	0.358	-0.41		0	24.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003307894
42424.79658	0	0.357	-0.40		0	24.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003328733
42424.79664	0	0.357	-0.41		0	24.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003348988
42424.79670	0	0.356	-0.41		0	24.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003368986
42424.79676	0	0.356	-0.41		0	24.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003388949
42424.79682	0	0.355	-0.41		0	24.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003408473
42424.79687	0	0.355	-0.41		0	24.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003427448
42424.79693	0	0.354	-0.41		0	24.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003446278
42424.79699	0	0.354	-0.41		0	24.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003464696
42424.79705	0	0.353	-0.41		0	24.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003482800
42424.79711	0	0.353	-0.41		0	24.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003500750
42424.79716	0	0.352	-0.41		0	24.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003518195
42424.79722	0	0.352	-0.41		0	24.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003535317
42424.79728	0	0.351	-0.41		0	24.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003552082
42424.79734	0	0.351	-0.41		0	24.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003568740
42424.79740	0	0.350	-0.41		0	24.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003585132
42424.79745	0	0.350	-0.40		0	24.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003601574
42424.79751	0	0.349	-0.41		0	24.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003617615
42424.79757	0	0.349	-0.41		0	24.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003633369
42424.79763	0	0.348	-0.41		0	24.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003649058
42424.79769	0	0.348	-0.41		0	24.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.8	0	0	0.003664205
42424.79775	0	0.347	-0.40		0	24.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003678696
42424.79780	0	0.347	-0.40		0	23.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003692798
42424.79786	0	0.346	-0.41		0	23.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003706639
42424.79792	0	0.346	-0.41		0	23.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003720128
42424.79798	0	0.345	-0.41		0	23.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003733665
42424.79804	0	0.345	-0.41		0	23.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003746864
42424.79809	0	0.344	-0.41		0	23.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003760095
42424.79815	0	0.344	-0.41		0	23.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003773148
42424.79821	0	0.343	-0.41		0	23.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003785604
42424.79827	0	0.343	-0.41		0	23.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003797822
42424.79833	0	0.342	-0.41		0	23.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003810111
42424.79838	0	0.342	-0.41		0	23.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003822037
42424.79844	0	0.342	-0.41		0	23.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003833500
42424.79850	0	0.341	-0.41		0	23.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003844909
42424.79856	0	0.341	-0.41		0	23.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003855925
42424.79862	0	0.340	-0.41		0	23.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003866775
42424.79867	0	0.340	-0.41		0	23.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003877926
42424.79873	0	0.339	-0.41		0	23.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003888775
42424.79879	0	0.339	-0.41		0	23.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003899768
42424.79885	0	0.338	-0.40		0	23.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003910564
42424.79891	0	0.338	-0.40		0	23.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003921110
42424.79896	0	0.337	-0.41		0	23.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003931361
42424.79902	0	0.337	-0.41		0	23.5	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003941178
42424.79908	0	0.336	-0.41		0	23.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003951033
42424.79914	0	0.336	-0.41		0	23.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003960544
42424.79920	0	0.336	-0.41		0	23.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.003970309
42424.79925	0	0.335	-0.41		0	23.4	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003979734
42424.79931	0	0.335	-0.41		0	23.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003988746
42424.79937	0	0.334	-0.41		0	23.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.003997749
42424.79943	0	0.334	-0.41		0	23.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004006734
42424.79949	0	0.333	-0.41		0	23.3	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004015308
42424.79954	0	0.333	-0.41		0	23.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004023874
42424.79960	0	0.332	-0.41		0	23.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004032016
42424.79966	0	0.332	-0.41		0	23.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004040081
42424.79972	0	0.331	-0.41		0	23.2	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004048275
42424.79978	0	0.331	-0.40		0	23.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004056102
42424.79984	0	0.330	-0.41		0	23.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004063826
42424.79989	0	0.330	-0.40		0	23.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004071590
42424.79995	0	0.329	-0.41		0	23.1	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004078920
42424.80001	0	0.329	-0.41		0	23.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004085892
42424.80007	0	0.329	-0.41		0	23.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004093013
42424.80013	0	0.328	-0.41		0	23.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004099982
42424.80018	0	0.328	-0.41		0	23.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004107276
42424.80024	0	0.327	-0.41		0	23.0	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004114344
42424.80030	0	0.327	-0.41		0	22.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004120368
42424.80036	0	0.326	-0.41		0	22.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004126199
42424.80042	0	0.326	-0.40		0	22.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004131433
42424.80047	0	0.325	-0.40		0	22.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004136274
42424.80053	0	0.325	-0.41		0	22.9	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004141067
42424.80059	0	0.325	-0.41		0	22.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004145513
42424.80065	0	0.324	-0.41		0	22.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004149920
42424.80071	0	0.324	-0.41		0	22.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004154027
42424.80076	0	0.323	-0.41		0	22.8	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004158364
42424.80082	0	0.323	-0.41		0	22.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004162672
42424.80088	0	0.322	-0.41		0	22.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004166763
42424.80094	0	0.322	-0.41		0	22.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004171156
42424.80100	0	0.321	-0.41		0	22.7	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004175191
42424.80105	0	0.321	-0.41		0	22.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004178840
42424.80111	0	0.320	-0.41		0	22.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.6	0	0	0.004182513
42424.80117	0	0.320	-0.41		0	22.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004185913
42424.80123	0	0.320	-0.40		0	22.6	7.19	0.50	0	0	2.67	0	1.12	1.0	22.3	19.7	0	0	0.004189257
